AH8F	Hotel Transylvania (Europe) (En,Fr,Nl)
AH8P	Hotel Transylvania (Europe) (En,Fr,De,It)
AH8X	Hotel Transylvania (United Kingdom)
AH9E	Hakuoki - Memories of the Shinsengumi (USA)
AH9P	Hakuoki - Memories of the Shinsengumi (Europe)
AHAP	Sherlock Holmes - The Mystery of the Frozen City (Europe) (En,Fr,De,Es,It,Nl)
AHCE	James Noir's Hollywood Crimes (USA) (En,Fr,Es)
AHCP	James Noir's Hollywood Crimes 3D (Europe) (En,Fr,De,Es,It)
AHDE	Hidden, The (USA)
AHEE	Spy Hunter (USA) (En,Fr,Es)
AHEP	Spy Hunter (Europe) (En,Fr,De,Es,It,Nl)
AHFE	Happy Feet Two (USA) (En,Fr,De,Es,It,Nl)
AHFP	Happy Feet Two (Europe) (En,Fr,De,Es,It,Nl)
AHHP	Horrid Henry - The Good, the Bad & the Bugly (Europe)
AHKE	Travel Adventures with Hello Kitty (USA)
AHKP	Around the World with Hello Kitty & Friends (Europe) (En,Fr,De,Es,It)
AHKZ	Around the World with Hello Kitty & Friends (Europe) (En,Sv,No,Da,Fi)
AHLD	Hello Kitty Picnic with Sanrio Characters (Europe) (En,Fr,De,Es,It)
AHLE	Hello Kitty Picnic with Sanrio Friends (USA)
AHPE	LEGO Harry Potter - Years 5-7 (USA) (En,Fr,Es,Pt)
AHPP	LEGO Harry Potter - Years 5-7 (Europe) (En,Fr,De,Es,It,Nl,Da)
AHQE	Shin Megami Tensei - Devil Summoner - Soul Hackers (USA)
AHQP	Shin Megami Tensei - Devil Summoner - Soul Hackers (Europe)
AHRD	Fossil Fighters - Frontier (Europe) (En,Fr,De,Es,It)
AHRE	Fossil Fighters - Frontier (USA) (Rev 1)
AHSE	Horses 3D (USA) (En,Fr,Es)
AHSP	Imagine - Champion Rider 3D (Europe) (En,Fr,De,Es,It,Nl,Sv,No,Da)
AHUP	Cats & Dogs - Pets at Play (Europe) (En,Fr,De,Es,It)
AHVE	Heavy Fire - The Chosen Few 3D (USA)
AHVP	Heavy Fire - The Chosen Few 3D (Europe) (En,Fr,De,Es,It)
AHXE	Hometown Story (USA)
AHXP	Hometown Story (Europe) (En,Fr,De)
AHYE	Shakedown - Hawaii (USA) (Rev 1)
AJ3E	Mario Golf - World Tour (USA) (En,Fr,Es)
AJ3P	Mario Golf - World Tour (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)
AJ4P	Jewel Quest IV - Heritage (Europe) (En,Fr,De,Es,It,Nl)
AJ5P	Jewel Link - Legends of Atlantis 3D (Europe) (En,Fr,Es,It)
AJ5X	Jewel Master - Atlantis 3D (Europe) (En,Fr,De,Es,It,Nl)
AJ6P	Jewel Quest - The Sapphire Dragon (Europe) (En,Fr,De,Es,It,Nl)
AJ8E	Kirby Battle Royale (USA)
AJ8P	Kirby Battle Royale (Europe) (En,Fr,De,Es,It,Nl)
AJ9E	Shin Megami Tensei - Strange Journey Redux (USA)
AJ9P	Shin Megami Tensei - Strange Journey Redux (Europe)
AJAE	Shantae and the Pirate's Curse (USA)
AJAP	Shantae and the Pirate's Curse (Europe) (En,Fr,De,Es,It)
AJBP	Nintendo presents - New Style Boutique 3 - Styling Star (Europe) (En,Fr,De,Es,It,Nl)
AJCE	Junior Classic Games 3D (USA) (En,Fr,Es)
AJCP	Junior Games 3D (Europe) (En,Fr,De,Es,It,Nl)
AJEE	Jewel Master - Cradle of Egypt 2 3D (USA) (En,Fr,Es)
AJEF	Jewel Master - Cradle of Egypt 2 3D (France) (En,Fr,Es,It)
AJEP	Jewel Master - Cradle of Egypt 2 3D (Europe) (En,Fr,De,Es,It,Nl)
AJHE	Super Mario Maker for Nintendo 3DS (USA)
AJHP	Super Mario Maker for Nintendo 3DS (Europe) (En,Fr,De,Es,It,Nl,Pt,Ru)
AJJE	Fire Emblem Echoes - Shadows of Valentia (USA) (En,Fr,Es)
AJJP	Fire Emblem Echoes - Shadows of Valentia (Europe) (En,Fr,De,Es,It,Nl)
AJLE	Jewel Master - Cradle of Rome 2 (USA) (En,Fr,Es)
AJLP	Jewel Master - Cradle of Rome 2 (Europe) (En,Fr,Es)
AJLZ	Jewel Master - Cradle of Rome 2 (Europe) (En,Fr,De,Es,It,Nl)
AJNE	Poochy & Yoshi's Woolly World (USA) (En,Fr,Es) (Rev 1)
AJNP	Poochy & Yoshi's Woolly World (Europe) (En,Fr,De,Es,It,Nl)
AJQP	Jewel Quest Mysteries 3 - The Seventh Gate (Europe) (En,Fr,De,Es,It,Nl)
AJRE	Legend of Zelda, The - Majora's Mask 3D (USA) (En,Fr,Es)
AJRP	Legend of Zelda, The - Majora's Mask 3D (Europe) (En,Fr,De,Es,It)
AJTP	Jet Dog (Europe) (En,Fr,De,Es,It,Nl)
AJUP	Jewel Match 3 (Europe) (En,Fr,De,Nl)
